year,school,norm_edu,edu_log8
2017.0,14.123225909090907,1.0,8.0
2017.0,13.757107772727272,0.9712208126638102,7.769766501310482
2017.0,13.733071272727273,0.9693313926441496,7.754651141153197
2017.0,13.535404545454547,0.9537935451318286,7.6303483610546285
2017.0,13.510309999999999,0.9518209560874124,7.614567648699299
2017.0,13.4093405,0.9438841185829867,7.551072948663894
2017.0,13.187173727272727,0.9264204134639251,7.411363307711401
2017.0,13.163856818181818,0.9245875578138524,7.396700462510819
2017.0,13.136083636363635,0.9224044111104241,7.379235288883393
2017.0,13.125842727272728,0.9215994112703524,7.372795290162819
2017.0,13.060958181818183,0.9164990780625891,7.331992624500713
2017.0,13.006680772727272,0.912232532461038,7.297860259688304
2017.0,12.936879363636365,0.9067457028586879,7.2539656228695035
2017.0,12.927419636363636,0.906002108820886,7.248016870567088
2017.0,12.88527409090909,0.902689203975283,7.221513631802264
2017.0,12.845481454545455,0.8995612525771788,7.19649002061743
2017.0,12.769718681818182,0.8936058223133752,7.148846578507001
2017.0,12.763402545454545,0.8931093342850698,7.144874674280558
2017.0,12.74348681818182,0.8915438329094456,7.132350663275565
2017.0,12.742158181818182,0.8914393937380061,7.131515149904049
2017.0,12.656352363636364,0.8846945169599354,7.077556135679483
2017.0,12.623631136363635,0.8821224227749683,7.056979382199747
2017.0,12.482052272727271,0.8709934339739631,6.967947471791705
2017.0,12.466878818181819,0.8698007050498023,6.958405640398419
2017.0,12.444769090909091,0.8680627414803006,6.944501931842405
2017.0,12.442855045454547,0.8679122854737956,6.943298283790365
2017.0,12.386255318181817,0.8634631910625281,6.907705528500225
2017.0,12.297695909090908,0.8565018647269266,6.852014917815413
2017.0,12.289698272727271,0.8558732002268777,6.846985601815022
2017.0,12.171700863636364,0.846597862011894,6.772782896095152
2017.0,12.161682863636365,0.8458103842278174,6.766483073822539
2017.0,12.15175690909091,0.845030141795166,6.760241134361328
2017.0,12.127566,0.8431285842501758,6.745028674001406
2017.0,12.116925181818182,0.8422921490412936,6.738337192330349
2017.0,12.096674454545456,0.8407003145594939,6.725602516475951
2017.0,12.095085954545453,0.8405754484724498,6.724603587779598
2017.0,12.09228640909091,0.8403553865987259,6.722843092789807
2017.0,12.08505281818182,0.8397867808750278,6.718294247000222
2017.0,12.028715454545454,0.8353583098950824,6.682866479160659
2017.0,12.025840454545454,0.835132316819696,6.681058534557568
2017.0,11.932720681818182,0.8278125172308556,6.622500137846845
2017.0,11.927547045454544,0.8274058368855515,6.619246695084412
2017.0,11.889819045454544,0.8244401788861855,6.595521431089484
2017.0,11.790946181818184,0.8166681501816851,6.533345201453481
2017.0,11.649702727272727,0.8055655266439727,6.444524213151782
2017.0,11.640571363636365,0.8048477440524413,6.43878195241953
2017.0,11.631975727272728,0.8041720729927122,6.433376583941698
2017.0,11.62632609090909,0.8037279760547529,6.429823808438023
2017.0,11.592226727272728,0.8010475516871355,6.408380413497084
2017.0,11.568712454545455,0.7991991820144014,6.3935934561152115
2017.0,11.480882863636364,0.792295223976324,6.338361791810592
2017.0,11.416420454545454,0.7872280733407522,6.297824586726017
2017.0,11.411078090909092,0.7868081299710081,6.294465039768065
2017.0,11.373497272727272,0.7838540413878967,6.270832331103174
2017.0,11.331513636363637,0.7805538636147763,6.24443090891821
2017.0,11.32377040909091,0.7799451972687661,6.239561578150129
2017.0,11.228459090909091,0.7724531284287528,6.179625027430022
2017.0,11.183088,0.7688866754311249,6.151093403448999
2017.0,11.146982090909091,0.7660485239754465,6.128388191803572
2017.0,11.119473000000001,0.7638861364778365,6.111089091822692
2017.0,11.075676318181818,0.7604434419332071,6.083547535465657
2017.0,11.010154181818182,0.7552929900713972,6.042343920571177
2017.0,10.972585,0.7523398161796265,6.018718529437012
2017.0,10.936037818181818,0.7494669779132627,5.995735823306101
2017.0,10.910441454545454,0.7474549428047793,5.9796395424382345
2017.0,10.879660772727274,0.7450353876929253,5.960283101543403
2017.0,10.837727454545455,0.7417391652452507,5.933913321962006
2017.0,10.714713636363637,0.7320695057371015,5.856556045896812
2017.0,10.713896181818182,0.7320052486704176,5.856041989363341
2017.0,10.677451909090909,0.7291404997055981,5.833123997644785
2017.0,10.661388545454544,0.7278778183319523,5.8230225466556185
2017.0,10.644198181818181,0.7265265476727552,5.812212381382041
2017.0,10.591112363636363,0.7223536686082992,5.7788293488663935
2017.0,10.565274636363636,0.7203226608005225,5.76258128640418
2017.0,10.523094272727272,0.7170070190269234,5.7360561522153874
2017.0,10.515182272727273,0.7163850860834602,5.7310806886676815
2017.0,10.4883,0.7142719704358039,5.714175763486431
2017.0,10.463208999999999,0.7122996600864058,5.698397280691246
2017.0,10.453342727272728,0.7115241090198887,5.69219287215911
2017.0,10.419979454545455,0.7089015460255962,5.6712123682047695
2017.0,10.417612636363636,0.7087154992361041,5.669723993888833
2017.0,10.399808,0.7073159428785549,5.658527543028439
2017.0,10.37515840909091,0.7053783300588814,5.643026640471051
2017.0,10.358429818181818,0.704063357639255,5.63250686111404
2017.0,10.352850318181819,0.7036247738604312,5.62899819088345
2017.0,10.258231,0.6961871005710848,5.569496804568678
2017.0,10.227258045454546,0.693752431614031,5.550019452912248
2017.0,10.222958545454546,0.6934144638826837,5.5473157110614695
2017.0,10.107132227272727,0.6843097870630002,5.474478296504001
2017.0,10.076363636363636,0.6818911823726174,5.455129458980939
2017.0,10.04242790909091,0.6792236208519785,5.433788966815828
2017.0,9.866570454545455,0.6654001192929014,5.3232009543432115
2017.0,9.81721959090909,0.6615208311377169,5.292166649101735
2017.0,9.780192999999999,0.658610308302719,5.268882466421752
2017.0,9.761158136363635,0.6571140483469826,5.256912386775861
2017.0,9.748378818181818,0.6561095135931566,5.248876108745253
2017.0,9.632663509090909,0.6470135627859429,5.176108502287543
2017.0,9.563543,0.6415802562044729,5.132642049635783
2017.0,9.546054090909092,0.6402055179955661,5.121644143964529
2017.0,9.484912727272727,0.6353994224124362,5.0831953792994895
2017.0,9.249363227272726,0.6168837507913152,4.9350700063305215
2017.0,9.139903636363636,0.6082795387634614,4.866236310107691
2017.0,9.085272727272727,0.6039852058394239,4.8318816467153916
2017.0,9.083636363636364,0.6038565773696388,4.830852618957111
2017.0,9.059448272727273,0.6019552413514578,4.815641930811663
2017.0,9.010294272727272,0.598091427915791,4.784731423326328
2017.0,8.949111727272728,0.5932820951828383,4.746256761462706
2017.0,8.938978636363636,0.5924855705297198,4.739884564237759
2017.0,8.91959118181818,0.5909615947117578,4.727692757694062
2017.0,8.876482909090909,0.5875730134497645,4.700584107598116
2017.0,8.807746363636364,0.582169888824127,4.657359110593016
2017.0,8.806192727272729,0.5820477632380922,4.656382105904737
2017.0,8.691393,0.5730237829181336,4.584190263345069
2017.0,8.675926272727272,0.5718080009137767,4.574464007310214
2017.0,8.671895454545455,0.5714911532625655,4.571929226100524
2017.0,8.598121136363636,0.5656920280276292,4.5255362242210335
2017.0,8.51267490909091,0.5589754173557939,4.471803338846351
2017.0,8.507746272727273,0.5585879955508272,4.468703964406617
2017.0,8.500245909090909,0.5579984198135408,4.4639873585083265
2017.0,8.476594,0.5561392310572928,4.449113848458342
2017.0,8.448566818181819,0.5539361183569436,4.4314889468555485
2017.0,8.414820336363636,0.5512834327188353,4.410267461750682
2017.0,8.379643454545453,0.548518308647672,4.388146469181376
2017.0,8.366719090909092,0.5475023724092049,4.380018979273639
2017.0,8.347248636363636,0.5459718722694142,4.367774978155314
2017.0,8.254840545454545,0.5387080153458911,4.309664122767129
2017.0,8.250758772727274,0.5383871623470513,4.3070972987764105
2017.0,8.228312527272728,0.5366227463327382,4.292981970661906
2017.0,8.212584945454545,0.5353864595210922,4.283091676168738
2017.0,8.2073692,0.5349764691364992,4.279811753091994
2017.0,8.1833917,0.5330916868877769,4.264733495102215
2017.0,8.135496227272727,0.5293268016082219,4.234614412865775
2017.0,8.129893209090909,0.5288863691524462,4.23109095321957
2017.0,8.025680009090909,0.5206945564345836,4.165556451476669
2017.0,7.810700727272728,0.5037958332893855,4.030366666315084
2017.0,7.794450545454546,0.5025184668321059,4.020147734656847
2017.0,7.7704541727272725,0.5006322010683653,4.005057608546922
2017.0,7.648673572727273,0.4910594802626618,3.928475842101294
2017.0,7.497733763636364,0.47919466229581426,3.833557298366514
2017.0,7.411277236363636,0.4723986356921309,3.7791890855370474
2017.0,7.364979509090909,0.46875934325047414,3.750074746003793
2017.0,7.294968418181818,0.4632560313389261,3.706048250711409
2017.0,7.283378872727273,0.46234502020167295,3.6987601616133836
2017.0,7.190935590909091,0.45507839705144687,3.640627176411575
2017.0,7.096060027272728,0.4476205812583347,3.5809646500666776
2017.0,7.039174781818182,0.4431490433228977,3.5451923465831814
2017.0,6.984988790909091,0.43888968376519205,3.5111174701215364
2017.0,6.936918890909092,0.4351110874053607,3.4808886992428856
2017.0,6.869454545454545,0.4298079656981601,3.438463725585281
2017.0,6.856679645454546,0.42880377824120247,3.4304302259296198
2017.0,6.820782727272728,0.42598205478492346,3.4078564382793877
2017.0,6.779823881818182,0.4227624320202112,3.3820994561616895
2017.0,6.7659108727272725,0.42166878203331265,3.373350256266501
2017.0,6.726515518181818,0.4185720594838644,3.348576475870915
2017.0,6.686198181818182,0.4154028633669235,3.323222906935388
2017.0,6.5488315272727275,0.40460498068300527,3.236839845464042
2017.0,6.518358581818182,0.40220961558409957,3.2176769246727965
2017.0,6.371204545454545,0.39064238315511296,3.1251390652409037
2017.0,6.273138181818182,0.3829337504211512,3.0634700033692095
2017.0,6.166856281818181,0.37457932487718343,2.9966345990174674
2017.0,6.140596418181818,0.37251513449721524,2.980121075977722
2017.0,6.112888563636363,0.37033712292814197,2.9626969834251358
2017.0,6.009329527272727,0.36219673158488375,2.89757385267907
2017.0,5.939582581818183,0.3567141831667696,2.853713465334157
2017.0,5.8858715272727276,0.3524921565932139,2.8199372527457114
2017.0,5.856925954545455,0.350216852593403,2.801734820747224
2017.0,5.766126145454545,0.34307941673220294,2.7446353338576235
2017.0,5.72614,0.339936254302944,2.719490034423552
2017.0,5.718345218181818,0.3393235354455329,2.714588283564263
2017.0,5.692989600000001,0.3373304244433654,2.6986433955469233
2017.0,5.636848781818181,0.33291740317184665,2.663339225374773
2017.0,5.635905754545455,0.3328432752993121,2.662746202394497
2017.0,5.581354827272727,0.3285552294490366,2.6284418355922927
2017.0,5.560181818181818,0.32689089781785813,2.615127182542865
2017.0,5.553839563636363,0.32639235673625444,2.6111388538900355
2017.0,5.522751036363636,0.3239486030362208,2.5915888242897664
2017.0,5.431647090909091,0.316787260144706,2.534298081157648
2017.0,5.370640881818182,0.31199178855857773,2.495934308468622
2017.0,5.347518136363636,0.3101741953910476,2.481393563128381
2017.0,5.251090909090909,0.3025944090806669,2.4207552726453354
2017.0,5.187905654545454,0.2976276508219545,2.381021206575636
2017.0,5.181728218181818,0.29714206548566874,2.37713652388535
2017.0,4.885765209090909,0.2738775122247784,2.1910200977982273
2017.0,4.854434972727272,0.2714147586705522,2.1713180693644176
2017.0,4.8463512,0.27077932331077453,2.1662345864861963
2017.0,4.8138879090909095,0.26822750454565875,2.14582003636527
2017.0,4.802534172727272,0.26733502948550414,2.138680235884033
2017.0,4.750097754545455,0.2632131973438851,2.1057055787510808
2017.0,4.582791472727273,0.25006187172317196,2.0004949737853757
2017.0,4.448090881818182,0.23947355840285636,1.915788467222851
2017.0,4.348589081818182,0.23165209134599382,1.8532167307679506
2017.0,4.329532036363637,0.2301540877598893,1.8412327020791144
2017.0,4.3246906272727275,0.2297735225669647,1.8381881805357176
2017.0,4.189595881818182,0.21915422622129094,1.7532338097703275
2017.0,4.026792018181818,0.20635681897678115,1.6508545518142492
2017.0,4.009234172727273,0.20497666193628328,1.6398132954902662
2017.0,3.8235898,0.1903838470768709,1.5230707766149671
2017.0,3.680181818181818,0.17911107808694252,1.4328886246955401
2017.0,3.626380354545454,0.17488194479043118,1.3990555583234494
2017.0,3.5565758727272727,0.16939487365239883,1.3551589892191906
2017.0,3.5316947181818183,0.1674390584750455,1.339512467800364
2017.0,3.472325081818182,0.16277223179456246,1.3021778543564997
2017.0,3.3270054545454544,0.151349195453218,1.210793563625744
2017.0,2.8179136000000002,0.11133137497917295,0.8906509998333836
2017.0,2.7982300363636363,0.10978412312500067,0.8782729850000054
2017.0,2.7401184727272727,0.10521618887049886,0.8417295109639908
2017.0,2.7200048636363636,0.10363513273986447,0.8290810619189157
2017.0,2.4081499636363635,0.07912137693975663,0.632971015518053
2017.0,2.3620402,0.07549685962166253,0.6039748769733002
2017.0,2.2645283363636364,0.0678318140738926,0.5426545125911408
2017.0,2.1272898545454546,0.05704400657217164,0.4563520525773731
2022.0,1.9003,0.03920117689904716,0.3136094151923773
2017.0,1.7841709090909093,0.030072700239440486,0.24058160191552388
2017.0,1.7738591818181817,0.02926213364503727,0.23409706916029815
2017.0,1.4015971818181818,0.0,0.0
